favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str 
3734,Twitter for iPhone,b'Happy Super Bowl Sunday!! \xf0\x9f\x8f\x88 Who are you all rooting for today? We all know who\xe2\x80\x99s team @kevinrichardson is on!\xe2\x80\xa6 https://t.co/DsBF1mZyjx',,False,Sun Feb 02 21:02:59 +0000 2020,308,b'1224075766821871616'
16957,Twitter Web App,b'A painting inspired by staring out of my airplane window and letting my mind wander ~ https://t.co/yAP7mcJWhM',,False,Wed Feb 26 17:29:40 +0000 2020,2716,b'1232719389922938880'
2033,Twitter for Android,"b""This government can't be allowed to come back. I may not see the next election due to illness. Hopefully I will. I'\xe2\x80\xa6 https://t.co/091nVqIatS""",,False,Sat Jan 25 23:06:36 +0000 2020,313,b'1221207772316033025'
560,Twitter Web App,b'TRUMP PEACE PLAN: Trump has just confirmed the outline of his Israeli-Palestinian peace plan. What does the plan sa\xe2\x80\xa6 https://t.co/eITOUzY8Xi',,False,Tue Jan 28 18:00:04 +0000 2020,325,b'1222217792721694721'
1560,Twitter for iPhone,b'Italy shuts down access to Lombardy and 11 provinces with Covid19. We are talking Hubei-style restrictions. Unprece\xe2\x80\xa6 https://t.co/caltGiEwdE',,False,Sat Mar 07 19:35:03 +0000 2020,1142,b'1236374825175834624'
33133,Twitter for iPhone,"b'Kudos for saying what no GOP senator will admit: @realDonaldTrump acted corruptly. But, the flaw in your logic is v\xe2\x80\xa6 https://t.co/lo2B4kyWqz'",,False,Sat Feb 01 06:39:15 +0000 2020,7339,b'1223496011525394433'
4625,Twitter for Android,b'Lmao... Where did Carpo buy this speaker? Lmao. #GoodForThat https://t.co/KOxfaY9aFm',,False,Sun Feb 02 21:24:15 +0000 2020,811,b'1224081116514193408'
969,Twitter for iPhone,b'Women need to solve the davinci code to orgasm but men can just feel a stiff breeze and cum in their pants life isn\xe2\x80\x99t fair',,False,Tue Mar 03 19:08:49 +0000 2020,101,b'1234918670255652865'
1158,Twitter Web App,b'Nothing gets men fat faster than a beer drinking habit',,False,Fri Jan 31 19:19:39 +0000 2020,115,b'1223324984900079616'
190,Twitter for iPhone,b'This isn\xe2\x80\x99t my story to tell so I\xe2\x80\x99ll keep it brief: Mark started chemo again today. He\xe2\x80\x99s still recovering from surge\xe2\x80\xa6 https://t.co/xzZgr7N9ZP',,False,Thu Mar 12 20:32:29 +0000 2020,3,b'1238201216712261637'
3693,Twitter for iPhone,b'Shall I trust @ollymurs to organise my 80th birthday bash?! \xf0\x9f\x98\x82 \n#TheVoiceUK https://t.co/0hs8wgv2H0',,False,Sat Feb 01 20:43:59 +0000 2020,90,b'1223708596401328129'
2311,Twitter for Android,"b'A petition for Piers Morgan to self isolate has reached 16.14 million signatures.\n\nThe petition, which has recieved\xe2\x80\xa6 https://t.co/HBDXjIl8Fn'",,False,Sun Mar 08 01:20:52 +0000 2020,792,b'1236461853318021122'
2900,Twitter Web App,b'Feel your heart. \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x99\x8f https://t.co/kiNjEsprha',,False,Sun Mar 01 21:55:04 +0000 2020,222,b'1234235735445774338'
39,Twitter for iPhone,b'Enjoyed catching up with the Fox &amp; Friends team this morning. Watch our full interview here: https://t.co/fzbRjkLOL4 https://t.co/TaTwG5oYmv',,False,Mon Feb 24 20:04:35 +0000 2020,5,b'1232033601992187904'
407,Twitter Web App,"b""If you need to see what disgusting hateful people leftists who vote for Democrats are, here's the thread for you. https://t.co/5lhpkNJtCj""",,False,Mon Feb 03 21:05:08 +0000 2020,96,b'1224438696625131525'
615,Twitter for Android,b'BUDGET.\nMassive borrowing.\nFinal proof Tory Austerity failed.\n10 wasted years.\nMillions of wasted lives.\nI should b\xe2\x80\xa6 https://t.co/RRBAGRCvh0',,False,Wed Mar 11 22:17:28 +0000 2020,227,b'1237865250730528769'
23555,Twitter Web App,b'twitter 2050 is an enhanced reality experience where you can step into a virtual sweatshop and lecture the workers about their Table Manners',,False,Thu Mar 05 01:48:23 +0000 2020,3395,b'1235381612583374848'
2265,Twitter Web App,b'NEWS: Hillary Clinton hits Bernie Sanders for not working to unite Democrats in 2016 in new podcast with @EmTSuss.\xe2\x80\xa6 https://t.co/fEkcjqHLVO',,False,Sat Feb 01 00:08:49 +0000 2020,672,b'1223397756867436546'
3621,Twitter for iPhone,"b'The award for Excellence in Contemporary Film goes to costume designer, Jenny Eagan, for Knives Out! #CDGA\xe2\x80\xa6 https://t.co/kdek22AB2o'",,False,Wed Jan 29 05:34:45 +0000 2020,494,b'1222392618086100992'
1365,Twitter Web App,"b""I'll be on @NewsHour shortly to talk about the Senate impeachment trial against Donald Trump\xe2\x80\x94tune in.""",,False,Tue Jan 28 22:58:07 +0000 2020,189,b'1222292801532104704'
1078,Twitter Web App,"b'Trump golfed on Saturday while more than 3,500 people aboard the Grand Princess cruise ship remained quarantined be\xe2\x80\xa6 https://t.co/13VPnjjLDN'",,False,Sun Mar 08 02:38:28 +0000 2020,785,b'1236481380512600065'
3365,Twitter for iPhone,b'[EXCLUSIVE] MN Dance Company\xe2\x80\x99s Michal Rynia and Nastja Bremen Rynia talk to JiminUncut about how they brought BTS\xe2\x80\x99s\xe2\x80\xa6 https://t.co/FLLehQ7RqY',,False,Mon Feb 03 13:07:49 +0000 2020,1633,b'1224318573641945088'
2779,Twitter for iPhone,"b'Heartbreaking news from Nigeria... the 4th seminarian kidnapped from Good Shepherd seminary, has been killed.\n\nReme\xe2\x80\xa6 https://t.co/7zSfJJ6Q7n'",,False,Sat Feb 01 21:54:35 +0000 2020,1292,b'1223726362369974272'
2752,Twitter for iPhone,"b'I don\xe2\x80\x99t know if coronavirus is going to be the Big One or if it will fade, but the coronavirus has definitely laid\xe2\x80\xa6 https://t.co/ygaXId9AUJ'",,False,Sat Mar 07 13:08:13 +0000 2020,283,b'1236277473509347328'
26581,Twitter Web App,"b""A snippet of my @BTS_twt 'ON' Violin Remix! If you want to hear a violin rap with Suga and sing with Jungkook, come\xe2\x80\xa6 https://t.co/qskmvzNHTj""",,False,Sun Feb 23 01:04:48 +0000 2020,8070,b'1231384378950864897'
564,Twitter for iPhone,b'Secret Agent Man\n \nAn (attempt at an) \nEpistolary Reylo Fic \n\nRey\xe2\x80\x99s Father has just been elected president of the U\xe2\x80\xa6 https://t.co/r5lXqBE1S6',,False,Mon Mar 09 20:40:13 +0000 2020,86,b'1237115999641653251'
2264,Twitter Media Studio,"b'I am very excited to announce that after working hard on it in secret for the past couple of months, the Kickstarte\xe2\x80\xa6 https://t.co/nLE9gvfUPb'",,False,Fri Mar 06 15:01:57 +0000 2020,367,b'1235943710380019712'
1097,Twitter Web App,"b""ITV sack newsreader Alastair Stewart after he called people rude words on twitter.\n\nITV didn't sack their political\xe2\x80\xa6 https://t.co/Db71Vr6Yq7""",,False,Wed Jan 29 17:45:07 +0000 2020,317,b'1222576419538112514'
1281,Twitter for Android,"b'""Damn, what else y\'all want me to do"" I feel you bro https://t.co/LmHRIdmjL7'",,False,Thu Feb 27 19:35:58 +0000 2020,159,b'1233113565999124491'
7577,Twitter for iPhone,b'AS I\xe2\x80\x99VE STATED IN THE PAST: \xe2\x81\xa6@realDonaldTrump\xe2\x81\xa9 WON the election w/ 8% of the BLACK VOTE &amp; currently has a 30%+ APPR\xe2\x80\xa6 https://t.co/sRFnDOR149',,False,Wed Jan 29 23:20:31 +0000 2020,1784,b'1222660824868716550'
524,Twitter Web App,"b'2 IN 1 TRIP: London, UK to Rome, Italy &amp; Hong Kong for only \xc2\xa3331 roundtrip with @EtihadAirways #Travel\xe2\x80\xa6 https://t.co/rKceJJMtLM'",,False,Sun Mar 08 20:57:49 +0000 2020,171,b'1236758041514643457'
329,Twitter for iPhone,b'Unpopular opinion: The Waste Management Open is the most overrated event in the Phoenix area. It\xe2\x80\x99s just a bunch of\xe2\x80\xa6 https://t.co/XSwjmp4YUn',,False,Sat Feb 01 06:52:21 +0000 2020,36,b'1223499309980606467'
12006,Twitter for Android,"b""Remember this message from America's Greatest President, Barack Obama:\n\xe2\x80\x9cIf something needs fixing, then lace up you\xe2\x80\xa6 https://t.co/u3giGqFzpF""",,False,Sat Feb 01 16:03:10 +0000 2020,4364,b'1223637926682251264'
1658,SocialFlow,"b'77-year-old candidate @JoeBiden is still traveling during the coronavirus outbreak.\n\nHis son, Hunter, is using coro\xe2\x80\xa6 https://t.co/jZOR4hTKth'",,False,Tue Mar 10 23:12:04 +0000 2020,782,b'1237516603824066560'
33107,Twitter for iPhone,b'This is irresponsible. Pretending coronavirus cases don\xe2\x80\x99t exist won\xe2\x80\x99t make this crisis go away\xe2\x80\x94it will only expose\xe2\x80\xa6 https://t.co/gb9pokXrTl',,False,Sat Mar 07 01:13:45 +0000 2020,6311,b'1236097673691832320'
2866,Twitter Web App,"b'Gina and I are transitioning to homeschooling. We need to keep the kids on a schedule, and we are imagining we are\xe2\x80\xa6 https://t.co/C7M2h39zA7'",,False,Fri Mar 13 21:27:27 +0000 2020,1449,b'1238577437363052544'
1946,SocialFlow,"b""Let's just say it: The longest economic expansion in U.S. history may already be over, ended by the coronavirus https://t.co/beQDqyo6VS""",,False,Fri Mar 06 20:22:46 +0000 2020,998,b'1236024446244335617'
2177,Twitter Web App,"b'Don\'t waste your time saying ""but then Tories believed x and now they believe y"". This is their secret. They adapt,\xe2\x80\xa6 https://t.co/KNiucufH0W'",,False,Wed Mar 11 13:46:32 +0000 2020,386,b'1237736668444196866'
49702,Twitter Web App,"b""Sad to hear that, once again, Oxford University has refused to host my mum's two-hour talk: 'The Film Stuart Little\xe2\x80\xa6 https://t.co/fpgxhAaKPd""",,False,Mon Mar 09 12:48:58 +0000 2020,4617,b'1236997406434168833'
41474,Twitter for iPhone,b'So many great Kobe stories going around. This one is just awesome. \n\nHe and @jimmyfallon reminisce about a beer run\xe2\x80\xa6 https://t.co/4AGT3LkZN3',,False,Mon Jan 27 04:25:07 +0000 2020,9204,b'1221650316141191174'
266,Buffer,"b""Win Two Tickets for Diversity's Connected Tour 2021 \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb For any venue \xf0\x9f\x91\x89\xf0\x9f\x8f\xbb https://t.co/pCv7Cu3RuY\n\nTo be in with a ch\xe2\x80\xa6 https://t.co/8HlcHMqT1T""",,False,Fri Mar 06 21:00:02 +0000 2020,279,b'1236033822094954496'
16542,Twitter Web App,b'NEW RECORD! 32-year-old Leipzig boss Julian Nagelsmann becomes the youngest coach in history to win a #UCL knockout\xe2\x80\xa6 https://t.co/65LEApTkmE',,False,Tue Mar 10 22:38:33 +0000 2020,1923,b'1237508168818872320'
3738,TweetDeck,"b'This is a monstrous lie from Trump.\n\nHe is denying the lived experiences of, among others, nurses in California who\xe2\x80\xa6 https://t.co/jrWa8N1VXA'",,False,Fri Mar 06 22:52:51 +0000 2020,1890,b'1236062214827708418'
8562,Twitter Web App,"b'.@AndrewYang: ""If Bernie represents anger and revolution, Bloomberg represents wealth and managerial competence ...\xe2\x80\xa6 https://t.co/rhYf6z0PWP'",,False,Sun Mar 01 02:34:52 +0000 2020,2463,b'1233943760133935104'
919,Echobox,b'Coronavirus: Japan\xe2\x80\x99s tourism industry in \xe2\x80\x98survival mode\xe2\x80\x99 as travellers stay away https://t.co/X6NE0oaGYA',,False,Sat Mar 07 00:31:33 +0000 2020,285,b'1236087054267756544'
2350,Twitter for iPhone,b'And the #BAFTA for Best Documentary goes to ... @forsamafilm https://t.co/vsJ3xEqqvp',,False,Sun Feb 02 22:58:47 +0000 2020,461,b'1224104907365634056'
4567,Twitter Media Studio,b'One of my wildest dreams has come true \xe2\x80\x93 I am composing a Bond movie!! \xf0\x9f\xa4\xaf Here\xe2\x80\x99s the new spot for #NoTimeToDie from\xe2\x80\xa6 https://t.co/avfGICuwLP',,False,Mon Feb 03 01:13:11 +0000 2020,820,b'1224138732212645888'
50966,Twitter for iPhone,b'#Bigil will complete 100 days in the box office this week. Could not have happened without the support of our\xe2\x80\xa6 https://t.co/jtRIv8mD0l',,False,Wed Jan 29 16:22:55 +0000 2020,15369,b'1222555733541052416'
2187,Twitter for iPhone,b'fell in love with Bernie going to college in the freezing Vermont &amp; feel lucky to have gotten to vote for him in th\xe2\x80\xa6 https://t.co/rXjHHqKrRr',,False,Mon Mar 02 22:14:05 +0000 2020,49,b'1234602908349452289'
6765,Twitter for iPhone,b'There\xe2\x80\x99s no way this is entirely by accident. This is what happens when the President creates a culture of misinform\xe2\x80\xa6 https://t.co/UdvYRkBcHL',,False,Tue Mar 10 13:55:49 +0000 2020,3267,b'1237376618928254976'
25768,Twitter for iPhone,b'Twitterverse. This is only for you. You deserve your own content- you\xe2\x80\x99re such a force in the world \nRemember this k\xe2\x80\xa6 https://t.co/K8ZfqXn8Sp',,False,Mon Mar 09 23:48:52 +0000 2020,1702,b'1237163473747894274'
1507,Twitter Web App,"b'Pres Trump proposed a plan to create a Palestinian entity he calls a state, conditional on meeting US terms. Occupi\xe2\x80\xa6 https://t.co/7m7I7c46fT'",,False,Tue Jan 28 17:53:34 +0000 2020,740,b'1222216157811412992'
2074,Twitter for iPhone,b'This is probably the last generation whose grandmamas will give them an old quilt that\xe2\x80\x94no matter how  much they was\xe2\x80\xa6 https://t.co/2zUNqSIgDq',,False,Tue Mar 10 22:33:45 +0000 2020,100,b'1237506958267039744'
1227,Twitter for Android,b'I want to share some happy news with you all. My husband Colin and I are expecting our first baby in July! This new\xe2\x80\xa6 https://t.co/IBN1gLJBOa',,False,Fri Jan 31 22:09:58 +0000 2020,29,b'1223367845590945792'
4170,Twitter for iPhone,b'\xe2\x80\x9cPresident\xe2\x80\x99s campaign reveals \xe2\x80\x98steering over $1.8 million\xe2\x80\x99 to his family and Trump Organization.\xe2\x80\x9d\n\nTrump thinks Ame\xe2\x80\xa6 https://t.co/VnWLetBppi',,False,Sat Feb 01 19:50:32 +0000 2020,2540,b'1223695145994014720'
95,Twitter Web Client,b'Ah shit I age and corona takin over monkaW https://t.co/mRGpGttx9r',,False,Sat Mar 07 06:40:37 +0000 2020,0,b'1236179933606686720'
7255,Twitter Web App,b'China is withholding critical info on the status of Coronavirus. This data is critical to understand how the virus\xe2\x80\xa6 https://t.co/xt6shg3NjS',,False,Wed Feb 26 21:51:59 +0000 2020,2823,b'1232785405541572609'
4158,Twitter for iPhone,"b'Only 25% of Christians vote. \n\nYour call to action is reach out to your rabbi, faith leader, or pastor \n\n&amp; ask for\xe2\x80\xa6 https://t.co/7t2MlFAuHP'",,False,Fri Jan 31 15:31:54 +0000 2020,1638,b'1223267669580898305'
1217,Twitter for iPhone,b'A word to those who are never inconvenienced voting when they see lines of people waiting HOURS to vote due to inte\xe2\x80\xa6 https://t.co/cQSR5wPaqh',,False,Wed Mar 04 07:35:44 +0000 2020,205,b'1235106639981752320'
313,Twitter for iPhone,b'Trump\xe2\x80\x99s Palestine peace deal\n\n\xe2\x80\xa2 Detailed maps on the land swap \n\xe2\x80\xa2 Condition-based PA state\n\xe2\x80\xa2 Jerusalem remains Isra\xe2\x80\xa6 https://t.co/svBTFHRrXT',,False,Tue Jan 28 17:28:07 +0000 2020,174,b'1222209752798842887'
28583,Twitter for iPhone,b'But I thought the Corona Virus was just a Democratic hoax to hurt Trump?  \n\nMoral to the story: science and nature\xe2\x80\xa6 https://t.co/EOGNkWVBTj',,False,Sun Mar 08 00:27:53 +0000 2020,5539,b'1236448518585319424'
6017,Twitter for iPhone,b'Raise your hand if the first thing you do every morning and the last thing you do every night is check if Donald Jo\xe2\x80\xa6 https://t.co/VWtlUF5GoM',,False,Sat Feb 01 13:38:03 +0000 2020,654,b'1223601407774904325'
5520,Twitter Web Client,"b'Here @NPR redescribes his lying, bungling and misinformation as a tendency to ""say what\'s on his mind, to go with h\xe2\x80\xa6 https://t.co/oS4JoM7wFe'",,False,Sat Mar 07 15:24:58 +0000 2020,2383,b'1236311889329692672'
6177,Twitter for Android,b'My favorite YouTuber @ColbyBrock https://t.co/daYC4Fn4I0',,False,Sat Feb 29 19:41:08 +0000 2020,244,b'1233839641196814336'
7753,Twitter for iPhone,"b'For those who are asking about my next film, here is the poster! #Aelay is in the post production stage and will be\xe2\x80\xa6 https://t.co/L6WT1K3VCI'",,False,Mon Jan 27 04:25:27 +0000 2020,1018,b'1221650400375234560'
493,Twitter Web App,"b'The xenophobic, bullying, racist, Islamophobic tone set by this #Tory  govt makes me ashamed to be British. Does anyone agree?'",,False,Fri Mar 06 00:08:36 +0000 2020,89,b'1235718887632547841'
41,Twitter for iPhone,b'Earlier today my dad who\xe2\x80\x99s been dealing with cancer for a year and a half passed away at home. Gonna miss him a lot\xe2\x80\xa6 https://t.co/ehovDegiZ5',,False,Mon Feb 24 23:30:52 +0000 2020,0,b'1232085516633477121'
541,Twitter for Android,b'This is the reality of anti #CAA_NRC_Protests protests for money. #RiotReality https://t.co/pTNKLbwmoQ',,False,Sun Mar 01 11:21:35 +0000 2020,242,b'1234076310357581832'
2278,Twitter for iPhone,b'It\xe2\x80\x99s been a very long week.\n\nSo here\xe2\x80\x99s a video of how Iranian healthcare workers are dealing with the stress of fig\xe2\x80\xa6 https://t.co/N6m0zlPSDY',,False,Sat Mar 07 03:15:55 +0000 2020,656,b'1236128418137280513'
237,Twitter Web App,"b'Raiders have tendered following exclusive rights free agents, tying them to the team: Keelan Doss, Trent Sieg, Dani\xe2\x80\xa6 https://t.co/nLAHT0XYVx'",,False,Sat Mar 14 04:12:03 +0000 2020,40,b'1238679259452850177'
1251,Twitter for iPhone,"b'It is beyond a scandal, Trump is trying his go-to move: cover up. But this doctor is on the front lines of a major\xe2\x80\xa6 https://t.co/5VHVDxzjp8'",,False,Wed Mar 04 16:50:36 +0000 2020,842,b'1235246273655181312'
96,Twitter for iPhone,b'keeper of secret fairies \xf0\x9f\xa5\xba yes pls! https://t.co/m4WRAPXcfO',,False,Fri Mar 13 17:14:09 +0000 2020,13,b'1238513692905529349'
8691,Twitter Web App,"b'TOTAL DISASTER: Hakeem Jeffries answering ""Is the Steele dossier foreign interference in an election"" literally say\xe2\x80\xa6 https://t.co/w5m3CqofNm'",,False,Thu Jan 30 23:30:56 +0000 2020,3247,b'1223025835155894275'
85,Twitter for Android,b'How does this make you feel? https://t.co/s1B1Vxlp3D',,False,Fri Feb 28 03:40:46 +0000 2020,9,b'1233235568777187332'
3500,SocialFlow,"b'Breaking News: President Trump released his Middle East peace plan, giving Israel most of what it wants and requiri\xe2\x80\xa6 https://t.co/OoUfrHkLx3'",,False,Tue Jan 28 18:00:57 +0000 2020,1702,b'1222218014688468992'
1802,Twitter for iPhone,"b'In all seriousness, this is an extremely unwell man. We\xe2\x80\x99ve become numb to his level of lying &amp; insanity. This is to\xe2\x80\xa6 https://t.co/ohZo8LnEMo'",,False,Sat Mar 07 23:58:02 +0000 2020,700,b'1236441006356090880'
